Country,ReportID,Year,NumAuth,Agency,ReportSeries,Region,CountofRegions,URL,Title,FirstAuthor,AllAuthors,Citation,coll
Canada,Canadian manuscript report of fisheries and aquatic sciences 1553,1980,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Status of the Arctic grayling and northern pike sport fisheries in the Brabant Island - Beaver Lake area of the Mackenzie River, Northwest Territories","Falk, M.R.","Falk, M.R.; Gillman, D.V.","Falk, M.R.; Gillman, D.V./Status of the Arctic grayling and northern pike sport fisheries in the Brabant Island - Beaver Lake area of the Mackenzie River, Northwest Territories/Canadian manuscript report of fisheries and aquatic sciences",48 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1559,1980,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"The walleye, Stizostedion vitreum (Mitchill), sport fishery on Mosquito Creek , Northwest Territories, 1973-78","Falk, M.R.","Falk, M.R.; Gillman, D.V.; Read, C.J.","Falk, M.R.; Gillman, D.V.; Read, C.J./The walleye, Stizostedion vitreum (Mitchill), sport fishery on Mosquito Creek , Northwest Territories, 1973-78/Canadian manuscript report of fisheries and aquatic sciences",29 p
Canada,Canadian technical report of fisheries and aquatic sciences 972,1980,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Some effects of the acidification of Atlantic salmon rivers in Nova Scotia,"Farmer, G.J.","Farmer, G.J.; Goff, T.R.; Ashfield, D.; Samant, H.S.","Farmer, G.J.; Goff, T.R.; Ashfield, D.; Samant, H.S./Some effects of the acidification of Atlantic salmon rivers in Nova Scotia/Canadian technical report of fisheries and aquatic sciences",13 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1562,1980,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Inches Creek chum pilot project, 1970-1978","Fedorenko, A.Y.","Fedorenko, A.Y.; Bailey, D.D.","Fedorenko, A.Y.; Bailey, D.D./Inches Creek chum pilot project, 1970-1978/Canadian manuscript report of fisheries and aquatic sciences",47 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1585,1980,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Effects on phytoplankton biomass succession and composition in Lake 223 as a result of lowering pH levels from 7.0 to 5.6 : data from 1974 to 1979,"Findlay, D.L.","Findlay, D.L.; Saesura, G.","Findlay, D.L.; Saesura, G./Effects on phytoplankton biomass succession and composition in Lake 223 as a result of lowering pH levels from 7.0 to 5.6 : data from 1974 to 1979/Canadian manuscript report of fisheries and aquatic sciences",16 p
Canada,Canadian data report of fisheries and aquatic sciences 180,1980,5,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Pacific cod tagging and stock monitoring off southwest Vancouver Island, February-March 1979. (PACIFIC EAGLE groundfish cruises 79-1 and 9-2)","Foucher, R.P.","Foucher, R.P.; Harling, W.R.; Wallis, R.M.; Shaw, W.: James, K.R.","Foucher, R.P.; Harling, W.R.; Wallis, R.M.; Shaw, W.: James, K.R./Pacific cod tagging and stock monitoring off southwest Vancouver Island, February-March 1979. (PACIFIC EAGLE groundfish cruises 79-1 and 9-2)/Canadian data report of fisheries and aquatic sciences",79 p
Canada,Canadian data report of fisheries and aquatic sciences 178,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,"Densities of juvenile Atlantic salmon and other species, and related data from electroseining studies in the Saint John River system, 1968-78","Francis, A.A.","Francis, A.A.","Francis, A.A./Densities of juvenile Atlantic salmon and other species, and related data from electroseining studies in the Saint John River system, 1968-78/Canadian data report of fisheries and aquatic sciences",95 p
Canada,Canadian technical report of fisheries and aquatic sciences 928,1980,4,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Pecks Cove mudflat ecosystem study : observations in 1978,"Gordon, D.C.","Gordon, D.C.; Keizer, P.D.; Dale, J.; Cranford, P.J.","Gordon, D.C.; Keizer, P.D.; Dale, J.; Cranford, P.J./Pecks Cove mudflat ecosystem study : observations in 1978/Canadian technical report of fisheries and aquatic sciences",17 p
Canada,Canadian data report of fisheries and aquatic sciences 202,1980,2,DFO,Canadian data report of fisheries and aquatic sciences,,,,Juvenile Atlantic salmon stocking in several Nova Scotia and southern New Brunswick salmon streams 1971-79,"Gray, R.W.","Gray, R.W.; Cameron, J.D.","Gray, R.W.; Cameron, J.D./Juvenile Atlantic salmon stocking in several Nova Scotia and southern New Brunswick salmon streams 1971-79/Canadian data report of fisheries and aquatic sciences",47 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1583,1980,3,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Size distribution and significance of the commercial by-catch of Atlantic salmon (Salmo salar L.) in mainland Nova Scotia,"Gray, R.W.","Gray, R.W.; Morantz, D.L.; Cameron, J.D.","Gray, R.W.; Morantz, D.L.; Cameron, J.D./Size distribution and significance of the commercial by-catch of Atlantic salmon (Salmo salar L.) in mainland Nova Scotia/Canadian manuscript report of fisheries and aquatic sciences",39 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1596,1980,6,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Distribution of fish species on Roberts and Sturgeon Banks recorded in seine and trawl surveys,"Greer, G.L.","Greer, G.L.; Levings, C.D.; Harbo, R.; Hillaby, B.: Brown T.; Sibert, J.","Greer, G.L.; Levings, C.D.; Harbo, R.; Hillaby, B.: Brown T.; Sibert, J./Distribution of fish species on Roberts and Sturgeon Banks recorded in seine and trawl surveys/Canadian manuscript report of fisheries and aquatic sciences",51 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1580,1980,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Shoreline vegetation on herring spawning grounds in Laredo Sound British Columbia,"Haegele, C.W.","Haegele, C.W.; Hamey, M.J.","Haegele, C.W.; Hamey, M.J./Shoreline vegetation on herring spawning grounds in Laredo Sound British Columbia/Canadian manuscript report of fisheries and aquatic sciences",23 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1592,1980,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Shoreline vegetation on herring spawning grounds in Kildidt Sound British Columbia,"Haegele, C.W.","Haegele, C.W.; Hamey, M.J.","Haegele, C.W.; Hamey, M.J./Shoreline vegetation on herring spawning grounds in Kildidt Sound British Columbia/Canadian manuscript report of fisheries and aquatic sciences",25 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1579,1980,2,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,Shoreline vegetation on herring spawning grounds in Thompson Bay British Columbia,"Haegele, C.W.","Haegele, C.W.; Hamey, M.J.","Haegele, C.W.; Hamey, M.J./Shoreline vegetation on herring spawning grounds in Thompson Bay British Columbia/Canadian manuscript report of fisheries and aquatic sciences",21 p
Canada,Canadian manuscript report of fisheries and aquatic sciences 1558,1980,1,DFO,Canadian manuscript report of fisheries and aquatic sciences,,,,"Hydrology, fisheries resource, and watershed development of Marble River, Vancouver Island, B.C.","Hamilton, R.E.","Hamilton, R.E.","Hamilton, R.E./Hydrology, fisheries resource, and watershed development of Marble River, Vancouver Island, B.C./Canadian manuscript report of fisheries and aquatic sciences",41 p.
Canada,Canadian technical report of fisheries and aquatic sciences 967,1980,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,A survey of aquaculture enterprises of Quebec in 1978,"Hansen, L.","Hansen, L.; Montreuil, P.L.; Dutil, J.-D.","Hansen, L.; Montreuil, P.L.; Dutil, J.-D./A survey of aquaculture enterprises of Quebec in 1978/Canadian technical report of fisheries and aquatic sciences",98 p
Canada,Canadian data report of fisheries and aquatic sciences 209,1980,4,DFO,Canadian data report of fisheries and aquatic sciences,,,,Date record from a study of gonad maturation of Pacific herring collected throughout the year from July 1974 to June 1975,"Hay, D.E.","Hay, D.E.; Outram, D.N.; Shimozawa, A.C.; Stubbington, K. L.","Hay, D.E.; Outram, D.N.; Shimozawa, A.C.; Stubbington, K. L./Date record from a study of gonad maturation of Pacific herring collected throughout the year from July 1974 to June 1975/Canadian data report of fisheries and aquatic sciences",57 p
Canada,Canadian technical report of fisheries and aquatic sciences 946,1980,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,Accumulation of excretory products and effect on growth of yearling coho salmon (Oncorhynchus kisutch) in gradually increasing recirculated water,"Haywood, G.P.","Haywood, G.P.; Brett, J.R.; Blackburn, J.M.","Haywood, G.P.; Brett, J.R.; Blackburn, J.M./Accumulation of excretory products and effect on growth of yearling coho salmon (Oncorhynchus kisutch) in gradually increasing recirculated water/Canadian technical report of fisheries and aquatic sciences","iv, 17 p."
Canada,Canadian technical report of fisheries and aquatic sciences 965,1980,3,DFO,Canadian technical report of fisheries and aquatic sciences,,,,"Distribution and abundance of Corophium volutator (Pallas), Macoma balthica (L.) and Heteromastus filiformis (Clarapede) in the intertidal zone of Cumberland Basin and Shepody Bay, Bay of Fundy","Hicklin, P.W.","Hicklin, P.W.; Linkletter, L.E.; Peer, D.L.","Hicklin, P.W.; Linkletter, L.E.; Peer, D.L./Distribution and abundance of Corophium volutator (Pallas), Macoma balthica (L.) and Heteromastus filiformis (Clarapede) in the intertidal zone of Cumberland Basin and Shepody Bay, Bay of Fundy/Canadian technical report of fisheries and aquatic sciences",56 p
Canada,Canadian data report of fisheries and aquatic sciences 230,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring sampling data for the 1978-79 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring sampling data for the 1978-79 season/Canadian data report of fisheries and aquatic sciences",175 p
Canada,Canadian data report of fisheries and aquatic sciences 233,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring landings for the 1973-74 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring landings for the 1973-74 season/Canadian data report of fisheries and aquatic sciences",143 p
Canada,Canadian data report of fisheries and aquatic sciences 236,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring landings for the 1976-77 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring landings for the 1976-77 season/Canadian data report of fisheries and aquatic sciences",264 p
Canada,Canadian data report of fisheries and aquatic sciences 244,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring sampling data for the 1973-1974 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring sampling data for the 1973-1974 season/Canadian data report of fisheries and aquatic sciences",134 p
Canada,Canadian data report of fisheries and aquatic sciences 249,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring sampling data for the 1979-1980 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring sampling data for the 1979-1980 season/Canadian data report of fisheries and aquatic sciences",289 p
Canada,Canadian data report of fisheries and aquatic sciences 228,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring landings for the 1970-71 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring landings for the 1970-71 season/Canadian data report of fisheries and aquatic sciences",20 p
Canada,Canadian data report of fisheries and aquatic sciences 247,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring sampling data for the 1976-77 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring sampling data for the 1976-77 season/Canadian data report of fisheries and aquatic sciences",187 p
Canada,Canadian data report of fisheries and aquatic sciences 237,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring landings for the 1977-78 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring landings for the 1977-78 season/Canadian data report of fisheries and aquatic sciences",341 p
Canada,Canadian data report of fisheries and aquatic sciences 245,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring sampling data for the 1974-1975 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring sampling data for the 1974-1975 season/Canadian data report of fisheries and aquatic sciences",310 p
Canada,Canadian data report of fisheries and aquatic sciences 239,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring landings for the 1979-80 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring landings for the 1979-80 season/Canadian data report of fisheries and aquatic sciences",84 p
Canada,Canadian data report of fisheries and aquatic sciences 234,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring landings for the 1974-75 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring landings for the 1974-75 season/Canadian data report of fisheries and aquatic sciences",174 p
Canada,Canadian data report of fisheries and aquatic sciences 232,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring landings for the 1972-73 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring landings for the 1972-73 season/Canadian data report of fisheries and aquatic sciences",81 p
Canada,Canadian data report of fisheries and aquatic sciences 243,1980,1,DFO,Canadian data report of fisheries and aquatic sciences,,,,British Columbia herring sampling data for the 1972-73 season,"Hourston, A.S.","Hourston, A.S.","Hourston, A.S./British Columbia herring sampling data for the 1972-73 season/Canadian data report of fisheries and aquatic sciences",122 p
