Canada,SSR 1996/044,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Divisions 2GH cod,DFO-MPO,DFO-MPO,DFO-MPO/Divisions 2GH cod/CSAS Stock Status Report
Canada,SSR 1996/045,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Northern (2J3KL) cod,DFO-MPO,DFO-MPO,DFO-MPO/Northern (2J3KL) cod/CSAS Stock Status Report
Canada,SSR 1996/046,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Divisions 3LNO haddock,DFO-MPO,DFO-MPO,DFO-MPO/Divisions 3LNO haddock/CSAS Stock Status Report
Canada,SSR 1996/047,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Subarea 2 + 3K redfish,DFO-MPO,DFO-MPO,DFO-MPO/Subarea 2 + 3K redfish/CSAS Stock Status Report
Canada,SSR 1996/048,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Subarea 2 + 3K American plaice,DFO-MPO,DFO-MPO,DFO-MPO/Subarea 2 + 3K American plaice/CSAS Stock Status Report
Canada,SSR 1996/049,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Divisions 2J3KL Witch Flounder,DFO-MPO,DFO-MPO,DFO-MPO/Divisions 2J3KL Witch Flounder/CSAS Stock Status Report
Canada,SSR 1996/050,1996,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Gulf of St. Lawrence fisheries overview,DFO-MPO,DFO-MPO,DFO-MPO/Gulf of St. Lawrence fisheries overview/CSAS Stock Status Report
Canada,SSR 1996/051,1996,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Oceanographic conditions in the Gulf of St. Lawrence in 1995,DFO-MPO,DFO-MPO,DFO-MPO/Oceanographic conditions in the Gulf of St. Lawrence in 1995/CSAS Stock Status Report
Canada,SSR 1996/052,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_052_e.pdf,Mobile gear fishing effort trends in 4T,DFO-MPO,DFO-MPO,DFO-MPO/Mobile gear fishing effort trends in 4T/CSAS Stock Status Report
Canada,SSR 1996/053,1996,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Cod in the northern Gulf of St. Lawrence,DFO-MPO,DFO-MPO,DFO-MPO/Cod in the northern Gulf of St. Lawrence/CSAS Stock Status Report
Canada,SSR 1996/054,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_054_e.pdf,Cod in the southern Gulf of St. Lawrence,DFO-MPO,DFO-MPO,DFO-MPO/Cod in the southern Gulf of St. Lawrence/CSAS Stock Status Report
Canada,SSR 1996/055,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_055_e.pdf,4T American plaice,DFO-MPO,DFO-MPO,DFO-MPO/4T American plaice/CSAS Stock Status Report
Canada,SSR 1996/056,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_056_e.pdf,4RST witch flounder,DFO-MPO,DFO-MPO,DFO-MPO/4RST witch flounder/CSAS Stock Status Report
Canada,SSR 1996/057,1996,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Atlantic halibut in the Gulf of St. Lawrence,DFO-MPO,DFO-MPO,DFO-MPO/Atlantic halibut in the Gulf of St. Lawrence/CSAS Stock Status Report
Canada,SSR 1996/058,1996,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Greenland halibut in Gulf of St. Lawrence (4RST),DFO-MPO,DFO-MPO,DFO-MPO/Greenland halibut in Gulf of St. Lawrence (4RST)/CSAS Stock Status Report
Canada,SSR 1996/059,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_059_e.pdf,4T winter flounder,DFO-MPO,DFO-MPO,DFO-MPO/4T winter flounder/CSAS Stock Status Report
Canada,SSR 1996/060,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_060_e.pdf,White hake in the southern Gulf of St. Lawrence,DFO-MPO,DFO-MPO,DFO-MPO/White hake in the southern Gulf of St. Lawrence/CSAS Stock Status Report
Canada,SSR 1996/061,1996,UFO,DFO,CSAS Stock Status Report,Quebec,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,The black dogfish in the Gulf of St. Lawrence,DFO-MPO,DFO-MPO,DFO-MPO/The black dogfish in the Gulf of St. Lawrence/CSAS Stock Status Report
Canada,SSR 1996/062,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_062_e.pdf,Overview of the fisheries of the Scotian Shelf and Gulf of Maine,DFO-MPO,DFO-MPO,DFO-MPO/Overview of the fisheries of the Scotian Shelf and Gulf of Maine/CSAS Stock Status Report
Canada,SSR 1996/063,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_063_e.pdf,"State of the ocean : Scotian Shelf, Bay of Fundy and Gulf of Maine",DFO-MPO,DFO-MPO,"DFO-MPO/State of the ocean : Scotian Shelf, Bay of Fundy and Gulf of Maine/CSAS Stock Status Report"
Canada,SSR 1996/064,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_064_e.pdf,Finfish community trends.,DFO-MPO,DFO-MPO,DFO-MPO/Finfish community trends./CSAS Stock Status Report
Canada,SSR 1996/065,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_065_e.pdf,"Effort trends for cod, haddock and pollock on the Scotian Shelf and Georges Bank",DFO-MPO,DFO-MPO,"DFO-MPO/Effort trends for cod, haddock and pollock on the Scotian Shelf and Georges Bank/CSAS Stock Status Report"
Canada,SSR 1996/066,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_066_e.pdf,Sydney Bight cod,DFO-MPO,DFO-MPO,DFO-MPO/Sydney Bight cod/CSAS Stock Status Report
Canada,SSR 1996/067,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_067_e.pdf,Eastern Scotian Shelf cod,DFO-MPO,DFO-MPO,DFO-MPO/Eastern Scotian Shelf cod/CSAS Stock Status Report
Canada,SSR 1996/068,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_068_e.pdf,Eastern Scotian Shelf haddock,DFO-MPO,DFO-MPO,DFO-MPO/Eastern Scotian Shelf haddock/CSAS Stock Status Report
Canada,SSR 1996/069,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_069_e.pdf,Southern Scotian Shelf and Bay of Fundy haddock,DFO-MPO,DFO-MPO,DFO-MPO/Southern Scotian Shelf and Bay of Fundy haddock/CSAS Stock Status Report
Canada,SSR 1996/070,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_070_e.pdf,Eastern Nova Scotia flatfish,DFO-MPO,DFO-MPO,DFO-MPO/Eastern Nova Scotia flatfish/CSAS Stock Status Report
Canada,SSR 1996/071,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_071_e.pdf,Southwest Nova Flatfish,DFO-MPO,DFO-MPO,DFO-MPO/Southwest Nova Flatfish/CSAS Stock Status Report
Canada,SSR 1996/072,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_072_e.pdf,Scotian Shelf and southern Grand Bank halibut,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf and southern Grand Bank halibut/CSAS Stock Status Report
Canada,SSR 1996/073,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_073_e.pdf,Eastern Scotian Shelf Greenland Halibut (Turbot),DFO-MPO,DFO-MPO,DFO-MPO/Eastern Scotian Shelf Greenland Halibut (Turbot)/CSAS Stock Status Report
Canada,SSR 1996/074,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_074_e.pdf,Wolffish on the Scotian Shelf,DFO-MPO,DFO-MPO,DFO-MPO/Wolffish on the Scotian Shelf/CSAS Stock Status Report
Canada,SSR 1996/075,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_075_e.pdf,Cusk on the Scotian Shelf,DFO-MPO,DFO-MPO,DFO-MPO/Cusk on the Scotian Shelf/CSAS Stock Status Report
Canada,SSR 1996/076,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_076_e.pdf,Northwest Atlantic Spiny Dogfish,DFO-MPO,DFO-MPO,DFO-MPO/Northwest Atlantic Spiny Dogfish/CSAS Stock Status Report
Canada,SSR 1996/077,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_077_E.pdf,Scotian Shelf Sand Lance,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf Sand Lance/CSAS Stock Status Report
Canada,SSR 1996/078,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_078_e.pdf,Northern Shrimp on the eastern Scotian Shelf,DFO-MPO,DFO-MPO,DFO-MPO/Northern Shrimp on the eastern Scotian Shelf/CSAS Stock Status Report
Canada,SSR 1996/079,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_079_e.pdf,Waved Whelks in Tusket Shoal,DFO-MPO,DFO-MPO,DFO-MPO/Waved Whelks in Tusket Shoal/CSAS Stock Status Report
Canada,SSR 1996/080,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,3,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Report on the status of Atlantic salmon stocks in eastern Canada in 1995,DFO-MPO,DFO-MPO,DFO-MPO/Report on the status of Atlantic salmon stocks in eastern Canada in 1995/CSAS Stock Status Report
Canada,SSR 1996/081,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Subdivision 3Ps cod,DFO-MPO,DFO-MPO,DFO-MPO/Subdivision 3Ps cod/CSAS Stock Status Report
Canada,SSR 1996/082,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Subdivision 3Ps haddock,DFO-MPO,DFO-MPO,DFO-MPO/Subdivision 3Ps haddock/CSAS Stock Status Report
Canada,SSR 1996/083,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Subdivision 3Ps pollock,DFO-MPO,DFO-MPO,DFO-MPO/Subdivision 3Ps pollock/CSAS Stock Status Report
Canada,SSR 1996/084,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Subdivision 3Ps American plaice,DFO-MPO,DFO-MPO,DFO-MPO/Subdivision 3Ps American plaice/CSAS Stock Status Report
Canada,SSR 1996/085,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,Subdivision 3Ps witch Flounder,DFO-MPO,DFO-MPO,DFO-MPO/Subdivision 3Ps witch Flounder/CSAS Stock Status Report
Canada,SSR 1996/086,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,"Divisions 3L, 3N, 3O and 3Ps skates",DFO-MPO,DFO-MPO,"DFO-MPO/Divisions 3L, 3N, 3O and 3Ps skates/CSAS Stock Status Report"
Canada,SSR 1996/087,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,"Lumpfish in Divisions 3K, 3L, and 3Ps",DFO-MPO,DFO-MPO,"DFO-MPO/Lumpfish in Divisions 3K, 3L, and 3Ps/CSAS Stock Status Report"
Canada,SSR 1996/088,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,"Status of redfish stocks in the Northwest Atlantic : redfish in Units 1, 2, and 3, and in Division 3O",DFO-MPO,DFO-MPO,"DFO-MPO/Status of redfish stocks in the Northwest Atlantic : redfish in Units 1, 2, and 3, and in Division 3O/CSAS Stock Status Report"
Canada,SSR 1996/089,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,"Monkfish in Divisions 3L, 3N, 3O and 3Ps",DFO-MPO,DFO-MPO,"DFO-MPO/Monkfish in Divisions 3L, 3N, 3O and 3Ps/CSAS Stock Status Report"
Canada,SSR 1996/090,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,"White hake in Divisions 3L, 3N, 3O et 3Ps",DFO-MPO,DFO-MPO,"DFO-MPO/White hake in Divisions 3L, 3N, 3O et 3Ps/CSAS Stock Status Report"
Canada,SSR 1996/091,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,"Catfish (wolffish) in divisions 2J, 3K, 3L, 3N, 3O and 3Ps",DFO-MPO,DFO-MPO,"DFO-MPO/Catfish (wolffish) in divisions 2J, 3K, 3L, 3N, 3O and 3Ps/CSAS Stock Status Report"
Canada,SSR 1996/092,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas-sccs/publications/pubsearch-rechpub/noe-doc-eng.htm,"Blackback (winter) flounder in Divisions 3K, 3L and 3Ps",DFO-MPO,DFO-MPO,"DFO-MPO/Blackback (winter) flounder in Divisions 3K, 3L and 3Ps/CSAS Stock Status Report"
Canada,SSR 1996/093,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_093_e.pdf,Southern Scotian Shelf and Bay of Fundy cod.,DFO-MPO,DFO-MPO,DFO-MPO/Southern Scotian Shelf and Bay of Fundy cod./CSAS Stock Status Report
Canada,SSR 1996/094,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_094_e.pdf,Pollock in 4VWX5Zc,DFO-MPO,DFO-MPO,DFO-MPO/Pollock in 4VWX5Zc/CSAS Stock Status Report
Canada,SSR 1996/095,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_095_e.pdf,White hake in 4VWX and 5Zc,DFO-MPO,DFO-MPO,DFO-MPO/White hake in 4VWX and 5Zc/CSAS Stock Status Report
Canada,SSR 1996/096,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_096_e.pdf,Scotian Shelf skate,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf skate/CSAS Stock Status Report
Canada,SSR 1996/097,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_097_e.pdf,Monkfish on the Scotian Shelf and Northeast Georges Bank,DFO-MPO,DFO-MPO,DFO-MPO/Monkfish on the Scotian Shelf and Northeast Georges Bank/CSAS Stock Status Report
Canada,SSR 1996/098,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_098_e.pdf,Gulf Rock Crab,DFO-MPO,DFO-MPO,DFO-MPO/Gulf Rock Crab/CSAS Stock Status Report
Canada,SSR 1996/099,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_099_e.pdf,Gulf toad crab,DFO-MPO,DFO-MPO,DFO-MPO/Gulf toad crab/CSAS Stock Status Report
Canada,SSR 1996/100,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_100_e.pdf,Southern Gulf Bar Clam,DFO-MPO,DFO-MPO,DFO-MPO/Southern Gulf Bar Clam/CSAS Stock Status Report
Canada,SSR 1996/101,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_101_e.pdf,Southern Gulf Soft Shell Clam,DFO-MPO,DFO-MPO,DFO-MPO/Southern Gulf Soft Shell Clam/CSAS Stock Status Report
Canada,SSR 1996/102,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_102_e.pdf,Southern Gulf Northern Quahaug,DFO-MPO,DFO-MPO,DFO-MPO/Southern Gulf Northern Quahaug/CSAS Stock Status Report
Canada,SSR 1996/103,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_102_e.pdf,Southern Gulf Stimpson's Surf Clam,DFO-MPO,DFO-MPO,DFO-MPO/Southern Gulf Stimpson's Surf Clam/CSAS Stock Status Report
Canada,SSR 1996/104,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_104_e.pdf,Southern Gulf of St. Lawrence Sea Scallop,DFO-MPO,DFO-MPO,DFO-MPO/Southern Gulf of St. Lawrence Sea Scallop/CSAS Stock Status Report
Canada,SSR 1996/105,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_105_e.pdf,Southern Gulf American Oyster,DFO-MPO,DFO-MPO,DFO-MPO/Southern Gulf American Oyster/CSAS Stock Status Report
Canada,SSR 1996/106,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/etat/1996/SSR_1996_106_F.pdf,Krill on the Scotian Shelf,DFO-MPO,DFO-MPO,DFO-MPO/Krill on the Scotian Shelf/CSAS Stock Status Report
Canada,SSR 1996/107,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_107_e.pdf,Northern Shrimp on the Eastern Scotian Shelf,DFO-MPO,DFO-MPO,DFO-MPO/Northern Shrimp on the Eastern Scotian Shelf/CSAS Stock Status Report
Canada,SSR 1996/108,1996,UFO,DFO,CSAS Stock Status Report,Newfoundland & Labrador,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_108_e.pdf,Report on the status of hooded seals in the Northwest Atlantic,DFO-MPO,DFO-MPO,DFO-MPO/Report on the status of hooded seals in the Northwest Atlantic/CSAS Stock Status Report
Canada,SSR 1996/109,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_109_e.pdf,Invertebrate Fisheries Maritimes Region 1996 Overview,DFO-MPO,DFO-MPO,DFO-MPO/Invertebrate Fisheries Maritimes Region 1996 Overview/CSAS Stock Status Report
Canada,SSR 1996/110,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_110_e.pdf,Offshore Jonah Crab,DFO-MPO,DFO-MPO,DFO-MPO/Offshore Jonah Crab/CSAS Stock Status Report
Canada,SSR 1996/111,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_111_e.pdf,Inshore Gulf of Maine Jonah Crab (Cancer borealis),DFO-MPO,DFO-MPO,DFO-MPO/Inshore Gulf of Maine Jonah Crab (Cancer borealis)/CSAS Stock Status Report
Canada,SSR 1996/112,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_112_e.pdf,Inshore Gulf of Maine Rock Crab (Cancer irroratus),DFO-MPO,DFO-MPO,DFO-MPO/Inshore Gulf of Maine Rock Crab (Cancer irroratus)/CSAS Stock Status Report
Canada,SSR 1996/113,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_113_e.pdf,Scotian Shelf Rock Crab,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf Rock Crab/CSAS Stock Status Report
Canada,SSR 1996/114,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_114_e.pdf,Scotian Shelf Red Crab,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf Red Crab/CSAS Stock Status Report
Canada,SSR 1996/115,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_115_e.pdf,American Lobster (Homarus americanus) Southern Gulf of St. Lawrence,DFO-MPO,DFO-MPO,DFO-MPO/American Lobster (Homarus americanus) Southern Gulf of St. Lawrence/CSAS Stock Status Report
Canada,SSR 1996/116,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_116_e.pdf,Eastern Cape Breton Lobster LFAs 27-30,DFO-MPO,DFO-MPO,DFO-MPO/Eastern Cape Breton Lobster LFAs 27-30/CSAS Stock Status Report
Canada,SSR 1996/117,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_117_e.pdf,Eastern and South Shore Nova Scotia Lobster LFAs 31-33,DFO-MPO,DFO-MPO,DFO-MPO/Eastern and South Shore Nova Scotia Lobster LFAs 31-33/CSAS Stock Status Report
Canada,SSR 1996/118,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_118_e.pdf,Lobster LFA 34 SW Nova Scotia,DFO-MPO,DFO-MPO,DFO-MPO/Lobster LFA 34 SW Nova Scotia/CSAS Stock Status Report
Canada,SSR 1996/119,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_119_e.pdf,Bay of Fundy Lobster (LFA 35-38),DFO-MPO,DFO-MPO,DFO-MPO/Bay of Fundy Lobster (LFA 35-38)/CSAS Stock Status Report
Canada,SSR 1996/120,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_120_e.pdf,Moonsnail,DFO-MPO,DFO-MPO,DFO-MPO/Moonsnail/CSAS Stock Status Report
Canada,SSR 1996/121,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_121_e.pdf,Scotian Shelf Northern Quahaug,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf Northern Quahaug/CSAS Stock Status Report
Canada,SSR 1996/122,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_122_e.pdf,Scotian Shelf Atlantic Surf Clam,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf Atlantic Surf Clam/CSAS Stock Status Report
Canada,SSR 1996/123,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_123_e.pdf,Scotian Shelf Atlantic Jack Knife,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf Atlantic Jack Knife/CSAS Stock Status Report
Canada,SSR 1996/124,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_124_e.pdf,Cape Breton American Oyster,DFO-MPO,DFO-MPO,DFO-MPO/Cape Breton American Oyster/CSAS Stock Status Report
Canada,SSR 1996/125,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_125_e.pdf,Scotian Shelf Sea Cucumber,DFO-MPO,DFO-MPO,DFO-MPO/Scotian Shelf Sea Cucumber/CSAS Stock Status Report
Canada,SSR 1996/126,1996,UFO,DFO,CSAS Stock Status Report,Maritimes,1,http://www.dfo-mpo.gc.ca/csas/Csas/status/1996/SSR_1996_126_e.pdf,Southwest and Eastern Nova Scotia Blue Mussels,DFO-MPO,DFO-MPO,DFO-MPO/Southwest and Eastern Nova Scotia Blue Mussels/CSAS Stock Status Report
